,AttorneyUno,Total Hours,Ethnicities,Imprisoned,Male,Female,OtherGender,Juvenile,Family and Children,Individual Rights,Housing and Homelessness,"Work, Employment and Unemployment",Other,Health and Disability,Consumer Financial Questions,Income Maintenance,Education,"Family, Divorce, and Custody",Housing or Property,Debts and Purchases,Civil and Constitutional Rights,Wills and Inheritance,Work,Personal Injury
402,76D351C7-6A48-465D-BBE0-D14528F3A78C,2.4,"['Caucasian', 'Latino or Hispanic', 'Caucasian,Other']",0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
403,DB867DEB-C109-4D26-A42D-643FA49C7DB1,4.2,"['Caucasian', 'African American', 'Latino or Hispanic']",0.0,5.0,17.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
404,07942D3C-94EC-4841-B153-7684A7AB8BD2,1.6,"['Caucasian', '']",0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
405,07BF6F13-3524-439B-9EB9-A6DDFB434B0E,0.5,"['Caucasian', 'Latino or Hispanic']",0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
406,E835763A-7B34-44B9-BACE-0FD1919B7B84,2.5,"['Caucasian', ""I'd rather not answer"", 'Slavic']",0.0,2.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
407,07C833FE-D7AF-4B4E-A83D-5582574EBAD6,1.0,['African American'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
408,07DFBFB8-94D8-4EF4-8607-E2D541E06D65,20.7,"['Caucasian', ""I'd rather not answer"", 'Other']",0.0,7.0,27.0,4.0,0.0,24.0,0.0,5.0,1.0,6.0,5.0,0.0,0.0,0.0,23.0,5.0,0.0,4.0,1.0,2.0,0.0
409,D985D911-0425-4CDE-A929-E853081B480E,1.2,"['Caucasian', ""I'd rather not answer"", '']",0.0,7.0,20.0,1.0,0.0,4.0,0.0,15.0,1.0,9.0,1.0,3.0,0.0,0.0,2.0,15.0,2.0,1.0,2.0,1.0,0.0
410,E1983F1C-56A9-4D60-992B-32C5D9894F9D,10.200000000000001,"['Caucasian', '', 'Latino or Hispanic']",0.0,19.0,43.0,6.0,0.0,6.0,2.0,24.0,0.0,15.0,1.0,27.0,1.0,0.0,1.0,24.0,27.0,3.0,5.0,0.0,0.0
411,4F4E57F0-67D4-4A37-B71A-79BC2201ED12,0.9,"['Caucasian', '']",0.0,2.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
412,07FC90E0-BD7A-435A-BE23-346D1ED87248,1.6,[''],0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
413,0813C3C2-3BF1-43CB-BCDA-31E7D3161F59,10.2,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
414,08157A1B-A6DD-4891-A1EE-81064387F4B5,1.2,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
415,081E4E97-B70C-42C5-8551-487D0804CD30,0.7,"[""I'd rather not answer"", 'Caucasian']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
416,084D116C-6AA5-4956-BE24-14708E7E8DAE,24.6,"['Caucasian', 'African American', '']",0.0,10.0,26.0,7.0,0.0,38.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0
417,BE02D5B4-49A0-4B0A-A1CD-221E3263211C,19.1,"['Caucasian', '', 'Not Hispanic or Latino']",0.0,3.0,14.0,4.0,0.0,18.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0
418,4340C2AE-1F72-42A5-B0F7-AC8E5C6C7A00,23.7,"['Caucasian', 'African American', ""I'd rather not answer""]",0.0,20.0,46.0,7.0,0.0,30.0,0.0,40.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,29.0,1.0,0.0
419,EB6024AF-3A6F-473F-8536-2DC9FC9A01CC,94.3,"['Not Hispanic or Latino', ""I'd rather not answer"", 'Caucasian']",0.0,60.0,120.0,14.0,0.0,96.0,21.0,13.0,2.0,103.0,0.0,8.0,1.0,1.0,92.0,13.0,8.0,20.0,4.0,3.0,3.0
420,0851D93C-684E-4F4F-8278-0D65B5D5FD37,8.1,"['Caucasian', '', 'Native American or Alaska Native']",0.0,7.0,31.0,5.0,0.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,10.0,0.0,0.0,0.0
421,39282767-932C-4F54-9541-DD315E72605A,37.3,"['Caucasian', 'African American', 'Native American or Alaska Native']",0.0,30.0,99.0,11.0,1.0,72.0,1.0,36.0,1.0,40.0,0.0,8.0,1.0,0.0,63.0,38.0,8.0,3.0,5.0,1.0,2.0
422,C3194244-FAF0-4177-9E46-0EB0FAC7F077,199.9,"['Caucasian', '', 'Native American or Alaska Native']",0.0,126.0,461.0,76.0,0.0,495.0,14.0,28.0,5.0,169.0,1.0,37.0,0.0,0.0,414.0,48.0,31.0,65.0,14.0,4.0,1.0
423,FA781B84-9649-4668-829B-6A49355DFC8B,6.9,"['Caucasian', 'African American', '']",0.0,31.0,46.0,10.0,0.0,12.0,7.0,20.0,17.0,46.0,0.0,10.0,0.0,0.0,9.0,24.0,7.0,8.0,0.0,9.0,5.0
424,5972BC62-120C-475A-B045-A74EA9FFFEDD,67.2,"['Caucasian', 'African American', '']",0.0,51.0,124.0,23.0,0.0,14.0,7.0,84.0,6.0,51.0,0.0,61.0,1.0,0.0,14.0,90.0,56.0,6.0,0.0,6.0,0.0
425,D53501F9-EF35-4336-96E7-FA2FD285CA44,15.700000000000001,"['Caucasian', 'Native American or Alaska Native', 'African American']",0.0,42.0,200.0,19.0,0.0,251.0,0.0,1.0,2.0,10.0,0.0,0.0,2.0,1.0,209.0,2.0,0.0,41.0,0.0,3.0,0.0
426,0854C6DA-0B17-44CF-8E5B-ED002B4E1283,23.1,"['Caucasian', 'African American', 'Other']",0.0,2.0,8.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,0.0
427,A0169815-5BAD-45E2-909E-55CF4092D7C4,1.0,"['Caucasian', 'African American', '']",0.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
428,270205B2-12F1-40A7-9A3E-96E0877A29F6,6.5,"['Caucasian', 'African American', 'Not Hispanic or Latino']",0.0,6.0,30.0,3.0,0.0,24.0,0.0,10.0,0.0,3.0,1.0,2.0,0.0,0.0,24.0,10.0,2.0,0.0,0.0,1.0,1.0
429,085C1895-C64B-48ED-8694-42790EA7636F,1.5,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,08676916-F780-4BA7-AD0D-2EDCD69A95FF,0.8,"[""I'd rather not answer"", 'Caucasian']",0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
431,087E9740-ACC8-4FA0-A4CB-7F2C4284154D,2.5,"['Caucasian', 'African American', 'Caucasian,Latino or Hispanic']",0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
432,96E5D70A-ACE8-4CA3-B559-FD175C87ABFD,15.9,"['Caucasian', 'Latino or Hispanic', '']",0.0,7.0,28.0,4.0,0.0,15.0,2.0,13.0,1.0,6.0,1.0,3.0,1.0,1.0,14.0,13.0,3.0,2.0,1.0,2.0,0.0
433,4DC87493-63F8-4D52-AFCB-3FC0A97F5AC7,1.0,['Caucasian'],0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
434,08C32DCD-92A8-45B8-A39C-40A65E4EDD87,2.8,"['Caucasian', 'Latino or Hispanic', ""I'd rather not answer""]",0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
435,4609E18E-8BBD-4082-BB5D-FB3ACCA908AB,2.0,"['Caucasian', 'African American,Caucasian,Latino or Hispanic', '']",0.0,2.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
436,75C63205-0C18-4EF1-913B-300DCFBC576B,94.1,"['Caucasian', 'Latino or Hispanic', 'Not Hispanic or Latino']",0.0,24.0,52.0,4.0,0.0,28.0,1.0,28.0,12.0,16.0,1.0,2.0,0.0,0.0,26.0,28.0,2.0,1.0,2.0,12.0,1.0
437,08C45151-6C3C-4633-8BBD-6045A34CE480,0.1,"['Asian', 'Other', 'Latino or Hispanic']",0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
438,2BDD948E-0398-4E1C-A079-90AD281E126F,8.6,"['Caucasian', 'African American', 'Latino or Hispanic']",0.0,35.0,57.0,10.0,0.0,15.0,7.0,25.0,0.0,58.0,0.0,20.0,0.0,0.0,0.0,25.0,23.0,7.0,15.0,0.0,9.0
439,F25F4E4A-8538-491C-A224-F838F732EEA6,2.7,"['Latino or Hispanic', 'Caucasian', '']",0.0,12.0,15.0,6.0,0.0,8.0,9.0,7.0,1.0,10.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,9.0,2.0,2.0,2.0
440,08E9B663-16A1-4B2D-B6FF-EA348BA7903A,0.1,['African American'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
441,08F38E7A-D3EC-4176-860F-F689246AE235,2.2,['Caucasian'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
442,0922219F-9E49-486B-B490-DBBD90D28518,2.6,['Not Hispanic or Latino'],0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
443,0933C955-8617-412C-AB98-BB4A9455C263,1.0,"['Asian', 'Caucasian']",0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
444,093BB59C-B82D-4AC5-8977-8D1B75BE0BE7,0.2,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
445,09736942-B313-41EA-B206-E4CD2109D69E,0.2,[''],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
446,098C51E5-B585-4E3B-BBC9-EB34E330B6BC,0.5,['Other'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,099E20DD-EFD6-4341-BBB0-DF12D7A8F9BE,7.0,"[""I'd rather not answer""]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
448,09D7F1C4-DAB3-4FDB-A019-8CA677496D0C,5.7,"['Caucasian', 'Latino or Hispanic', '']",0.0,9.0,21.0,7.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
449,C04884C2-14E3-4C1B-8253-2FEDE1C0377F,0.4,"['African American', 'Latino or Hispanic', 'Caucasian']",0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
450,8B531A9E-7B8F-4AE3-8850-8A431D2D7B9C,0.1,"['Caucasian', 'Latino or Hispanic', 'Caucasian,Latino or Hispanic']",0.0,4.0,7.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
451,9C738281-D014-4220-AEDE-58BD5BD2776E,48.2,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,46.0,112.0,10.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0E1AA313-DAC8-497D-8482-3FEDC105CF41,7.2,"['Caucasian', ""I'd rather not answer"", 'Latino or Hispanic']",0.0,6.0,15.0,0.0,0.0,11.0,2.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,10.0,3.0,2.0,2.0,1.0,0.0,0.0
453,73085001-6108-445B-A67A-F7DCE0079FA2,38.2,"['Caucasian', '', 'Latino or Hispanic']",0.0,41.0,99.0,21.0,0.0,52.0,20.0,11.0,1.0,66.0,21.0,13.0,3.0,0.0,37.0,11.0,23.0,20.0,14.0,9.0,21.0
454,3703903B-734A-41E9-A470-8B32D3126D55,9.1,"['African American', 'Latino or Hispanic', 'Caucasian']",0.0,6.0,4.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0
455,09E470F5-178E-4F5B-85B6-AA40FB85BB14,2.6,[''],0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
456,09E6BA04-2888-4652-B08C-7916F79592E4,2.2,['Caucasian'],0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
457,09FFE59A-F05F-4007-A7B9-C8F8E4EAA552,4.7,"['Caucasian', 'African American,Caucasian']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
458,0A03D848-EFB4-4481-BE61-6C8D11FA0D3B,2.6,"['Not Hispanic or Latino', 'African American', 'Caucasian']",0.0,3.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
459,C757AA57-D9F3-4EA2-8E26-D49A4A7F3723,1.9,"['Caucasian', ""I'd rather not answer"", 'East Indian']",0.0,2.0,12.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
460,558822CB-69BF-4BEA-9AC6-B5FE2182D47D,1.2,"['Caucasian', '']",0.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
461,9E932817-1956-490C-869E-48638C59B687,30.0,"['Caucasian', '', 'African American']",0.0,6.0,5.0,2.0,0.0,6.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0
462,45E526B3-83F1-4277-811C-04DF4B98BA24,37.7,"['Caucasian', 'Not Hispanic or Latino', ""I'd rather not answer""]",0.0,8.0,19.0,1.0,3.0,3.0,3.0,0.0,5.0,8.0,0.0,1.0,0.0,8.0,3.0,0.0,4.0,3.0,0.0,12.0,3.0
463,E6BC4EEC-1309-4591-A481-8E167B25DB24,0.8,"['African American', 'Caucasian', 'Caucasian,Latino or Hispanic,Other']",0.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
464,D09F27BC-26CB-465C-B85C-EB895DBD7424,2.0,"['African American', '', 'Caucasian']",0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
465,DC429D8A-1768-4BA7-82D2-B6F5FFF27614,6.0,"[""I'd rather not answer""]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,85065F8A-4B0E-4B5E-B5D4-54C96A35F921,31.3,"['Caucasian', ""I'd rather not answer"", 'African American']",0.0,15.0,17.0,8.0,0.0,0.0,1.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
467,92C329D7-753E-4C78-9386-7E7EF95D43A5,3.4,"['Other', 'Caucasian,Other', ""I'd rather not answer""]",0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
468,1C970921-F2DF-4049-95BB-B93182134BDB,159.3,"['Caucasian', 'Not Hispanic or Latino', ""I'd rather not answer""]",0.0,100.0,130.0,24.0,0.0,12.0,18.0,122.0,28.0,90.0,8.0,10.0,7.0,2.0,12.0,122.0,10.0,16.0,6.0,38.0,7.0
469,E4CC2F35-34A4-4961-B34F-B9ADD33AA13A,4.7,"['Caucasian', '', 'Arab']",0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
470,DC4732AD-0D43-4926-8263-F71FFF4F1C1E,0.3,"['Latino or Hispanic', 'Other']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
471,64685D6E-60DB-4636-91F4-C1603AE27E52,8.7,"['Caucasian', '', 'African American']",0.0,6.0,11.0,3.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0
472,4A61E191-A64A-4E47-B8E8-892F4CBB38E2,8.9,"[""I'd rather not answer"", 'Caucasian', 'Not Hispanic or Latino']",0.0,6.0,16.0,2.0,0.0,0.0,0.0,11.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,1.0
473,6FED650F-6C34-4295-8B4D-03CC07939764,2.7,"['African American', 'Caucasian,Other', 'Caucasian']",0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
474,B7421758-1F29-4DE5-9742-654173941FF0,37.1,"['Caucasian', 'African American', 'Asian']",0.0,16.0,21.0,5.0,0.0,14.0,6.0,9.0,2.0,18.0,1.0,1.0,1.0,0.0,12.0,9.0,1.0,4.0,3.0,3.0,0.0
475,B074CD45-8FFC-4DD7-AA76-F4052CEC4B99,5.3,"['Caucasian', 'African American', 'African American,Latino or Hispanic']",0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
476,EA2BC4F8-3E9A-40AE-AAD5-BEAA8EC36AE0,3.1,"['Caucasian', 'African American', 'Asian']",0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
477,0EC29571-F0CD-4FBD-A706-56BB835E6AF7,14.1,"['Caucasian', 'Latino or Hispanic', '']",0.0,8.0,12.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0
478,F63881E6-8FF9-4B18-B09A-41796AB7D4EA,5.800000000000001,"['African American', 'Caucasian']",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
479,740AD201-AA11-4D6E-A6E2-DB83294810AB,3.8000000000000003,"['Asian', '', 'Caucasian']",0.0,7.0,7.0,3.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
480,2FD8C306-7292-400F-B217-4AC8E3B8CF21,1.0,['Caucasian'],0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
481,7B8D0742-97CA-43BA-8132-E6B8AF975D3D,3.4000000000000004,"['Not Hispanic or Latino', ""I'd rather not answer"", 'Caucasian']",0.0,5.0,10.0,1.0,0.0,7.0,1.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,1.0,1.0
482,C48E307E-7E12-4DEF-8372-750A493BF180,45.8,"['Not Hispanic or Latino', 'Hispanic or Latino', ""I'd rather not answer""]",0.0,8.0,22.0,1.0,0.0,11.0,1.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,0.0
483,3AC54343-A45A-4CA2-B273-097F348CC390,2.4,"['Not Hispanic or Latino', 'African', 'Caucasian,Other']",0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
484,3A20A5CA-E35F-4D18-94BE-5BB3D8424838,3.2,"['Caucasian', 'Caucasian,Slavic']",0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
485,3978F6F2-4324-42E1-989D-F0D0A05B69C8,12.0,"['Caucasian', '', 'African American']",0.0,12.0,28.0,9.0,0.0,25.0,3.0,6.0,0.0,25.0,0.0,2.0,0.0,0.0,16.0,7.0,0.0,1.0,0.0,13.0,0.0
486,DD00728D-DF96-46A9-BBDF-788B804D9796,3.1,"['Caucasian', 'African American', '']",0.0,2.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
487,0A1E144F-E2ED-4FD9-8C7D-C5725C6B3054,2.0,"['Caucasian', 'Asian,Other', 'Caucasian,Native American or Alaska Native']",0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
488,19943F15-CA53-4166-A94C-5BE1EDDA276D,25.55,"['Caucasian', 'Not Hispanic or Latino', 'African American']",0.0,40.0,67.0,11.0,0.0,31.0,17.0,3.0,22.0,44.0,5.0,8.0,1.0,1.0,30.0,17.0,10.0,15.0,1.0,31.0,0.0
489,0A31AC3E-7224-445D-B0C3-F6F7C390564B,0.3,"['Caucasian', 'Latino or Hispanic', 'Not Hispanic or Latino']",0.0,5.0,12.0,2.0,0.0,5.0,4.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,4.0,1.0
490,5224AC3C-72D0-4976-A888-14DF6D066616,102.8,"['Caucasian', 'Not Hispanic or Latino', 'African American']",0.0,64.0,110.0,11.0,0.0,46.0,9.0,24.0,23.0,78.0,1.0,39.0,3.0,1.0,41.0,24.0,39.0,9.0,5.0,24.0,4.0
491,D935D352-99B7-4F25-A96B-666A5C8B8C8B,1.6,"['Caucasian', 'African American']",0.0,2.0,6.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
492,0EB4E1CD-410B-4C43-9EBE-C31A29E05E48,57.9,"['Caucasian', 'Not Hispanic or Latino', 'African American']",0.0,45.0,129.0,15.0,0.0,123.0,3.0,18.0,10.0,42.0,1.0,10.0,2.0,0.0,114.0,18.0,10.0,3.0,9.0,11.0,4.0
493,EC35AAAF-10EC-4E72-AD30-24B6E1F4CAFC,25.6,"['Caucasian', 'African American', 'Not Hispanic or Latino']",0.0,16.0,30.0,2.0,0.0,35.0,2.0,5.0,1.0,10.0,0.0,0.0,1.0,0.0,34.0,5.0,0.0,1.0,1.0,1.0,0.0
494,0A4BF18C-8F3C-4828-907C-4AC9BCAFC825,0.3,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
495,0A583DE7-EE1B-42A3-8E05-DA907D846BF8,1.9,[''],0.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
496,0A6D0A69-3C96-4B45-8019-8BA7F19E6857,2.6,"['Caucasian', 'Latino or Hispanic']",0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
497,0AB326A3-36DD-43B6-BD1E-1BDD30CC268C,2.4,"['Caucasian', ""I'd rather not answer"", 'Caucasian,Latino or Hispanic']",0.0,3.0,8.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0
498,0AB607DE-CC77-4516-85E0-0672FF75C0C3,0.2,"['', 'Caucasian']",0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0AD061B4-A9E7-491E-88C6-276D38D2CC79,1.5,"['African American', 'Caucasian', 'Latino or Hispanic']",0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
500,7792B32B-8591-4BE5-B7C1-07903CB1B0B0,16.7,"['Caucasian', '', 'Latino or Hispanic']",0.0,11.0,16.0,6.0,0.0,6.0,1.0,8.0,2.0,10.0,1.0,5.0,0.0,0.0,6.0,8.0,5.0,1.0,0.0,3.0,10.0
